WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=5.0,device=g3,display=LRX21R.A1440231662,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
14:ae:db:32:55:95,HanaElad_5,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:17,48,-93,32.10510668,35.20524926,660,23,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2017-12-17 20:59:17,11,-76,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],2017-12-17 20:59:17,6,-73,32.10510668,35.20524926,660,23,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2017-12-17 20:59:17,1,-83,32.10510668,35.20524926,660,23,WIFI
c4:e9:84:d0:40:5f,kar140_2.4GHz_100M,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 20:59:17,1,-68,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],2017-12-17 20:59:17,11,-84,32.10510668,35.20524926,660,23,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10468426,35.20480825,0,62.6639175415039,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2017-12-17 20:59:17,11,-73,32.10510668,35.20524926,660,23,WIFI
14:ae:db:32:55:92,HanaElad,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:17,2,-66,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2017-12-17 20:59:17,11,-61,32.10510668,35.20524926,660,23,WIFI
14:af:db:32:55:92,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:17,2,-66,32.10510668,35.20524926,660,23,WIFI
14:ae:db:32:55:95,HanaElad_5,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:17,48,-86,32.10510668,35.20524926,660,23,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2017-12-17 20:59:17,11,-71,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],2017-12-17 20:59:17,1,-72,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],2017-12-17 20:59:17,3,-66,32.10510668,35.20524926,660,23,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2017-12-17 20:59:17,11,-71,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],2017-12-17 20:59:17,6,-68,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2d:79:28,Ariel_University,[ESS],2017-12-17 20:59:17,1,-70,32.10510668,35.20524926,660,23,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],2017-12-17 20:59:17,11,-79,32.10510668,35.20524926,660,23,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2017-12-17 20:59:17,11,-64,32.10510668,35.20524926,660,23,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-12-17 20:59:17,6,-78,32.10510668,35.20524926,660,23,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2017-12-17 20:59:17,1,-64,32.10510668,35.20524926,660,23,WIFI
42502_22811_5359529,Cellcom,HSPA;il,2017-12-17 20:59:17,0,-73,32.10510668,35.20524926,660,23,GSM
8c:0c:90:2f:36:48,Ariel_University,[ESS],2017-12-17 20:59:38,3,-58,32.10555682,35.20520756,673,34,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2017-12-17 20:59:38,11,-65,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],2017-12-17 20:59:38,11,-64,32.10555682,35.20520756,673,34,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-12-17 20:59:38,6,-70,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],2017-12-17 20:59:38,1,-73,32.10555682,35.20520756,673,34,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-12-17 20:59:38,1,-74,32.10555682,35.20520756,673,34,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:38,1,-75,32.10555682,35.20520756,673,34,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10465654,35.20529096,0,50.0703506469727,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.10510668,35.20524926,0,50.0703506469727,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2017-12-17 20:59:38,11,-58,32.10555682,35.20520756,673,34,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2017-12-17 20:59:38,11,-72,32.10555682,35.20520756,673,34,WIFI
14:ae:db:a2:a4:3d,Kar_lol,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 20:59:38,11,-79,32.10555682,35.20520756,673,34,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-12-17 20:59:38,11,-79,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-12-17 20:59:38,1,-83,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 20:59:38,6,-87,32.10555682,35.20520756,673,34,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-12-17 20:59:38,1,-67,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-12-17 20:59:38,1,-77,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 20:59:38,6,-78,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-12-17 20:59:38,6,-83,32.10555682,35.20520756,673,34,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2017-12-17 20:59:38,11,-50,32.10555682,35.20520756,673,34,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2017-12-17 20:59:38,11,-60,32.10555682,35.20520756,673,34,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2017-12-17 20:59:38,11,-61,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 20:59:38,6,-73,32.10555682,35.20520756,673,34,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-12-17 20:59:38,6,-77,32.10555682,35.20520756,673,34,WIFI
42502_22811_5329535,Cellcom,HSPA;il,2017-12-17 20:59:38,0,-87,32.10555682,35.20520756,673,34,GSM
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-12-17 21:00:03,11,-72,32.10581046,35.20537663,687,35,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],2017-12-17 21:00:03,6,-77,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2017-12-17 21:00:03,6,-81,32.10581046,35.20537663,687,35,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:00:03,6,-80,32.10581046,35.20537663,687,35,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],2017-12-17 21:00:03,36,-90,32.10581046,35.20537663,687,35,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10405101,35.205058205,0,78.9617309570312,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-61,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],1970-01-01 02:00:00,3,-76,32.10405101,35.205058205,0,78.9617309570312,WIFI
14:ae:db:32:55:92,HanaElad,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,2,-79,32.10405101,35.205058205,0,78.9617309570312,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-60,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2d:79:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10405101,35.205058205,0,78.9617309570312,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.10405101,35.205058205,0,78.9617309570312,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10405101,35.205058205,0,78.9617309570312,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-68,32.10405101,35.205058205,0,78.9617309570312,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10405101,35.205058205,0,78.9617309570312,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10405101,35.205058205,0,78.9617309570312,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10405101,35.205058205,0,78.9617309570312,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,6,-80,32.10405101,35.205058205,0,78.9617309570312,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10510668,35.20524926,0,78.9617309570312,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-65,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],1970-01-01 02:00:00,3,-76,32.10510668,35.20524926,0,78.9617309570312,WIFI
14:ae:db:32:55:92,HanaElad,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,2,-79,32.10510668,35.20524926,0,78.9617309570312,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-60,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2d:79:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.10510668,35.20524926,0,78.9617309570312,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.10510668,35.20524926,0,78.9617309570312,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10510668,35.20524926,0,78.9617309570312,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10510668,35.20524926,0,78.9617309570312,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10510668,35.20524926,0,78.9617309570312,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10510668,35.20524926,0,78.9617309570312,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10510668,35.20524926,0,78.9617309570312,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,6,-80,32.10510668,35.20524926,0,78.9617309570312,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2017-12-17 21:00:03,11,-79,32.10581046,35.20537663,687,35,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2017-12-17 21:00:03,11,-59,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],2017-12-17 21:00:03,3,-76,32.10581046,35.20537663,687,35,WIFI
14:ae:db:32:55:92,HanaElad,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:03,2,-79,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],2017-12-17 21:00:03,11,-80,32.10581046,35.20537663,687,35,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-12-17 21:00:03,6,-73,32.10581046,35.20537663,687,35,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2017-12-17 21:00:03,1,-77,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],2017-12-17 21:00:03,1,-71,32.10581046,35.20537663,687,35,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:03,1,-80,32.10581046,35.20537663,687,35,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-12-17 21:00:03,11,-72,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-12-17 21:00:03,1,-83,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 21:00:03,6,-73,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],2017-12-17 21:00:03,6,-74,32.10581046,35.20537663,687,35,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],2017-12-17 21:00:03,6,-71,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2017-12-17 21:00:03,6,-81,32.10581046,35.20537663,687,35,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:00:03,6,-79,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-12-17 21:00:03,6,-74,32.10581046,35.20537663,687,35,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-12-17 21:00:03,11,-79,32.10581046,35.20537663,687,35,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:00:03,6,-72,32.10581046,35.20537663,687,35,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-12-17 21:00:03,1,-69,32.10581046,35.20537663,687,35,WIFI
24:c9:a1:36:20:88,Ariel_University,[ESS],2017-12-17 21:00:03,1,-79,32.10581046,35.20537663,687,35,WIFI
44:6e:e5:67:75:d6,Partner-4G-75D6,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:03,8,-87,32.10581046,35.20537663,687,35,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-12-17 21:00:03,11,-82,32.10581046,35.20537663,687,35,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:03,1,-75,32.10581046,35.20537663,687,35,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:00:03,0,-81,32.10581046,35.20537663,687,35,GSM
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 21:00:24,6,-57,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-12-17 21:00:24,11,-77,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2017-12-17 21:00:24,6,-75,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-12-17 21:00:24,1,-76,32.10577807,35.20559957,671,29,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-12-17 21:00:24,11,-83,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-12-17 21:00:24,11,-82,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],2017-12-17 21:00:24,6,-82,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],2017-12-17 21:00:24,11,-84,32.10577807,35.20559957,671,29,WIFI
c4:12:f5:80:d4:b8,dudu,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,60,-88,32.10577807,35.20559957,671,29,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:00:24,0,-67,32.10577807,35.20559957,671,29,GSM
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.104099595,35.204723795,0,81.4613952636719,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.104099595,35.204723795,0,81.4613952636719,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.104099595,35.204723795,0,81.4613952636719,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-61,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:b4:29:fa:90:5a,mi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,6,-73,32.104099595,35.204723795,0,81.4613952636719,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.104099595,35.204723795,0,81.4613952636719,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.104099595,35.204723795,0,81.4613952636719,WIFI
24:c9:a1:36:20:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.104099595,35.204723795,0,81.4613952636719,WIFI
ec:8c:a2:08:a4:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.104099595,35.204723795,0,81.4613952636719,WIFI
44:6e:e5:67:75:d6,Partner-4G-75D6,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,8,-90,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.104099595,35.204723795,0,81.4613952636719,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.104099595,35.204723795,0,81.4613952636719,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.104099595,35.204723795,0,81.4613952636719,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.104099595,35.204723795,0,81.4613952636719,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.104099595,35.204723795,0,81.4613952636719,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.104099595,35.204723795,0,81.4613952636719,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.104099595,35.204723795,0,81.4613952636719,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.10510668,35.20524926,0,81.4613952636719,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.10510668,35.20524926,0,81.4613952636719,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10510668,35.20524926,0,81.4613952636719,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10510668,35.20524926,0,81.4613952636719,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.10510668,35.20524926,0,81.4613952636719,WIFI
24:c9:a1:36:20:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10510668,35.20524926,0,81.4613952636719,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10510668,35.20524926,0,81.4613952636719,WIFI
ec:8c:a2:08:a4:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.10510668,35.20524926,0,81.4613952636719,WIFI
44:6e:e5:67:75:d6,Partner-4G-75D6,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,8,-90,32.10510668,35.20524926,0,81.4613952636719,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.10510668,35.20524926,0,81.4613952636719,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10510668,35.20524926,0,81.4613952636719,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.10510668,35.20524926,0,81.4613952636719,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.10510668,35.20524926,0,81.4613952636719,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10510668,35.20524926,0,81.4613952636719,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10510668,35.20524926,0,81.4613952636719,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.10510668,35.20524926,0,81.4613952636719,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.10510668,35.20524926,0,81.4613952636719,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.10510668,35.20524926,0,81.4613952636719,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2017-12-17 21:00:24,11,-82,32.10577807,35.20559957,671,29,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,1,-73,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-12-17 21:00:24,6,-60,32.10577807,35.20559957,671,29,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-12-17 21:00:24,1,-80,32.10577807,35.20559957,671,29,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-12-17 21:00:24,11,-81,32.10577807,35.20559957,671,29,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-12-17 21:00:24,1,-80,32.10577807,35.20559957,671,29,WIFI
44:6e:e5:67:75:d6,Partner-4G-75D6,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,8,-90,32.10577807,35.20559957,671,29,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-12-17 21:00:24,6,-78,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-12-17 21:00:24,11,-77,32.10577807,35.20559957,671,29,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-12-17 21:00:24,11,-82,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2017-12-17 21:00:24,6,-75,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-12-17 21:00:24,1,-76,32.10577807,35.20559957,671,29,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-12-17 21:00:24,11,-83,32.10577807,35.20559957,671,29,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-12-17 21:00:24,6,-72,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-12-17 21:00:24,11,-82,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],2017-12-17 21:00:24,6,-82,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,1,-74,32.10577807,35.20559957,671,29,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2017-12-17 21:00:24,11,-87,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],2017-12-17 21:00:24,11,-75,32.10577807,35.20559957,671,29,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,1,-80,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:05:cc:58,Ariel_University,[ESS],2017-12-17 21:00:24,11,-88,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:f9:78,Ariel_University,[ESS],2017-12-17 21:00:24,1,-80,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2017-12-17 21:00:24,6,-85,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:df:c8,Ariel_University,[ESS],2017-12-17 21:00:24,6,-88,32.10577807,35.20559957,671,29,WIFI
f8:23:b2:8a:ad:7d,Rasha flower,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,5,-80,32.10577807,35.20559957,671,29,WIFI
14:ae:db:59:e4:fd,eli,[WPA2-PSK-CCMP][ESS],2017-12-17 21:00:24,6,-86,32.10577807,35.20559957,671,29,WIFI
f0:3e:90:04:f5:28,Ariel_University,[ESS],2017-12-17 21:00:24,1,-84,32.10577807,35.20559957,671,29,WIFI
